"country","year","mean","sd","q10","q90"
"Finland",2022,0.594958509,0.0578648891724022,0.5203317,0.6705956
"France",1990,0.440560438,0.0430189818051745,0.3859078,0.495903
"France",1991,0.4445487375,0.083077050070057,0.3390679,0.553753
"France",1992,0.4468904725,0.102351486735028,0.316671,0.585352
"France",1993,0.4504911375,0.106894295198236,0.3133011,0.5888351
"France",1994,0.45477489,0.107031401374167,0.3151814,0.5955728
"France",1995,0.459456786,0.104157328034521,0.3240871,0.5960828
"France",1996,0.4639329115,0.088173210652942,0.3480149,0.5777203
"France",1997,0.466237226,0.0493206486728802,0.4033068,0.5299075
"France",1998,0.460301235,0.0686845699141876,0.3731125,0.5501456
"France",1999,0.4480823335,0.0352268008151764,0.4027917,0.4938247
"France",2000,0.6000450975,0.0338958320142752,0.5571028,0.6437334
"France",2001,0.509988532,0.0546784427448467,0.4399384,0.5803644
"France",2002,0.4771715415,0.0589628514777437,0.4030161,0.5544048
"France",2003,0.5111128975,0.0748070521311278,0.4124618,0.6064185
"France",2004,0.5435281815,0.0521885482350583,0.4753614,0.610017
"France",2005,0.515779708,0.0680605242465563,0.4279023,0.6010871
"France",2006,0.4885290555,0.0327579060896772,0.4475749,0.5298532
"France",2007,0.52811022,0.0455901846691553,0.4686275,0.5872217
"France",2008,0.5500605725,0.0338061467947813,0.5065258,0.5927363
"France",2009,0.550264046,0.0404713036936199,0.4979974,0.6022067
"France",2010,0.521430667,0.0457238539651551,0.4630402,0.5789587
"France",2011,0.512621312,0.0526022168332623,0.4464909,0.5811159
"France",2012,0.541807309,0.0482715012860976,0.4784911,0.604003
"France",2013,0.4954214945,0.0548330849025744,0.4251111,0.5651232
"France",2014,0.4765814105,0.0480336099318126,0.4177572,0.539439
"France",2015,0.518554117,0.0556607689164594,0.4466996,0.5900309
"France",2016,0.5163299945,0.0462237834314742,0.4570511,0.5751302
"France",2017,0.5626719585,0.0521474221546613,0.4956216,0.6294352
"France",2018,0.53705447,0.0355895925948954,0.4921858,0.5832989
"France",2019,0.5508229295,0.0566374577887278,0.4776282,0.6238376
"France",2020,0.528828531,0.0592269656721278,0.4538204,0.6077352
"France",2021,0.419452496,0.0601129460072523,0.3427584,0.4990895
"France",2022,0.51995281,0.0700432991985044,0.4286838,0.6089574
"Georgia",1996,0.5060414995,0.0475904905033366,0.4441326,0.5655135
"Georgia",1997,0.5034217055,0.0898705909782959,0.3854878,0.6177687
"Georgia",1998,0.5002829685,0.108938396322914,0.3583877,0.6429792
"Georgia",1999,0.4996847968,0.121171844356292,0.3417234,0.6567949
"Georgia",2000,0.497752603,0.12900627194337,0.3299691,0.6662921
"Georgia",2001,0.4979256145,0.133991961952058,0.3229861,0.6723554
"Georgia",2002,0.496620315,0.139001718057858,0.3125973,0.6765067
"Georgia",2003,0.492953788,0.141464378830227,0.3106135,0.6792242
"Georgia",2004,0.490630439,0.133817514387769,0.3150139,0.6639363
"Georgia",2005,0.4880653405,0.121728683501195,0.3333028,0.6504486
"Georgia",2006,0.4860320825,0.107154921396427,0.3504582,0.6301233
"Georgia",2007,0.4856699175,0.0825762918604511,0.3785526,0.5925697
"Georgia",2008,0.4855005745,0.0420743471323413,0.4321342,0.5399428
"Georgia",2009,0.4235042425,0.0392871246834843,0.3745521,0.4738732
"Georgia",2010,0.473158987,0.080809092656822,0.3681598,0.5818696
"Georgia",2011,0.5255717645,0.0903509508719403,0.4102306,0.6415723
"Georgia",2012,0.576266367,0.0773038566879411,0.4781615,0.671771
"Georgia",2013,0.6295623865,0.036215109344962,0.5826263,0.6751682
"Georgia",2014,0.5189344235,0.0392957163280302,0.469081,0.5689721
"Georgia",2015,0.5563861275,0.0691410687896921,0.466804,0.6456732
"Georgia",2016,0.595897787,0.0432260316905738,0.5406999,0.6507427
"Georgia",2017,0.590531549,0.0666007633127318,0.5061789,0.6765566
"Georgia",2018,0.587728853,0.0446656094704088,0.5308201,0.6443403
"Germany",1990,0.3747919545,0.0343657774848249,0.3315729,0.4194493
"Germany",1991,0.4513765635,0.0278801382574871,0.4158431,0.4882031
"Germany",1992,0.4530351975,0.0698679227802954,0.3653297,0.5460517
"Germany",1993,0.4579315585,0.0707679743657997,0.3693874,0.5527615
"Germany",1994,0.455804749,0.0253438833625975,0.4238736,0.4880677
"Germany",1995,0.42809561,0.0637828594344179,0.3477677,0.5100535
"Germany",1996,0.398976613,0.0434660711905344,0.3433786,0.455958
"Germany",1997,0.416926217,0.0303123117887584,0.3782154,0.4550873
"Germany",1998,0.4838759215,0.0286295313785402,0.4468994,0.5215255
"Germany",1999,0.4115995545,0.0305294550102953,0.3724714,0.4509021
"Germany",2000,0.421158178,0.0210357075208743,0.3950652,0.4486993
"Germany",2001,0.5963302095,0.0213201890619767,0.5679712,0.6236792
"Germany",2002,0.5513429205,0.0265393787443348,0.5182456,0.5858443
"Germany",2003,0.4767568535,0.0654146346441287,0.39366,0.5608154
"Germany",2004,0.404679985,0.0464157492239627,0.3447567,0.4638658
"Germany",2005,0.3818672185,0.0616344113562575,0.3058245,0.4634474
"Germany",2006,0.3581224835,0.0263830735108832,0.3243233,0.3926262
"Germany",2007,0.3997145545,0.0409866018577284,0.3480483,0.451726
"Germany",2008,0.447822959,0.0256778988114293,0.4145141,0.4813381
"Germany",2009,0.4725802635,0.0231808913784094,0.4425761,0.5023459
"Germany",2010,0.45645952,0.0404624191088678,0.4043019,0.509353
"Germany",2011,0.512234577,0.0484994559305447,0.4501127,0.5733312
"Germany",2012,0.576050521,0.0409735456748637,0.522129,0.629468
"Germany",2013,0.5721760555,0.0315159500430016,0.5317453,0.6129462
"Germany",2014,0.5984629645,0.0398720222520689,0.5467468,0.6507367
"Germany",2015,0.5898707555,0.0473496786474071,0.5294189,0.6511703
"Germany",2016,0.570003302,0.0367944454886903,0.5232175,0.6177802
"Germany",2017,0.59356704,0.0309555056991958,0.5546475,0.6348678
"Germany",2018,0.6136341225,0.0260541771439018,0.580717,0.6471464
"Germany",2019,0.6501179715,0.0452375812291331,0.5916201,0.7070246
"Germany",2020,0.6264030155,0.0491932989236823,0.5630651,0.6893798
"Germany",2021,0.489261361,0.0534983744548872,0.4210027,0.5587734
"Germany",2022,0.6059543545,0.0536263008971231,0.5354599,0.6750234
"Greece",1997,0.291677111,0.0627214764509715,0.2112639,0.3739109
"Greece",1998,0.2324870278,0.0556635722943035,0.1648882,0.3073447
"Greece",1999,0.181386486,0.0265053626057867,0.1479972,0.2153229
"Greece",2000,0.1889223555,0.026607061890828,0.1558676,0.2227083
"Greece",2001,0.2181727765,0.0440232897347538,0.1633566,0.2766684
"Greece",2002,0.2222933701,0.0500959542712453,0.1613134,0.2874797
"Greece",2003,0.22439741055,0.0636478961829969,0.1478329,0.3131522
"Greece",2004,0.22364272605,0.0682962465659394,0.140001,0.3172859
"Greece",2005,0.22087739355,0.0613298083650206,0.145987,0.3050453
"Greece",2006,0.21634271365,0.045127028220589,0.1611798,0.2759839
"Greece",2007,0.230920071,0.0440893298843245,0.1769425,0.288867
"Greece",2008,0.235182834,0.0304402742610015,0.1960961,0.2751235
"Greece",2009,0.2602842955,0.0420982285860726,0.2051074,0.3146654
"Greece",2010,0.19529366685,0.0402334929240198,0.1447354,0.2472057
"Greece",2011,0.1746828237,0.0385844082567003,0.1275593,0.2243073
"Greece",2012,0.1248219541,0.0274718534839114,0.09099193,0.1626459
"Greece",2013,0.1404104988,0.0329191392922028,0.1012905,0.184794
"Greece",2014,0.1616466774,0.0344955717299787,0.1194612,0.2071231
"Greece",2015,0.1893004223,0.0399228755166714,0.1408605,0.2407849
"Greece",2016,0.1742776952,0.0348221012725235,0.131538,0.2205986
"Greece",2017,0.2144593945,0.0271443702321958,0.1797854,0.2489492
"Greece",2018,0.16519081565,0.0352749482059431,0.12421,0.2110616
"Greece",2019,0.18435306435,0.0415860358976004,0.1331005,0.2393785
"Greece",2020,0.2313840493,0.0499379541929266,0.1686347,0.2961723
"Greece",2021,0.2460486015,0.0504761784498703,0.18373,0.3147049
"Greece",2022,0.22373479085,0.0519822028867862,0.1602292,0.2898984
"Guatemala",1996,0.459144532,0.0431311604464302,0.4044533,0.5139809
"Guatemala",1997,0.397787507,0.0780320941066769,0.2965885,0.4971511
"Guatemala",1998,0.3380869435,0.0837323022145598,0.2359438,0.4556415
"Guatemala",1999,0.28261349705,0.0780164044406172,0.1914061,0.3864281
"Guatemala",2000,0.230235789,0.0606292138442746,0.1559922,0.3120513
"Guatemala",2001,0.18215078025,0.0282978812200067,0.1477902,0.2193781
"Guatemala",2002,0.1358591269,0.032430490508563,0.09552122,0.177225
"Guatemala",2003,0.0974283277,0.0158686084491949,0.07818092,0.1184318
"Guatemala",2004,0.11364506295,0.0199221827978527,0.08866887,0.1398577
"Guatemala",2005,0.1687434606,0.0227745235775283,0.1407584,0.1990156
"Guatemala",2006,0.22823812,0.0368135872316735,0.1823577,0.276906
"Guatemala",2007,0.1325752639,0.0242227191274206,0.1026653,0.1641586
"Guatemala",2008,0.1642156423,0.0264222236461586,0.1320379,0.1985357
"Guatemala",2009,0.2047611885,0.0278869745112062,0.1699572,0.2418218
"Guatemala",2010,0.201094423,0.0283077835101885,0.165534,0.2374735
"Guatemala",2011,0.16634397475,0.0261298601001566,0.1328975,0.2002504
"Guatemala",2012,0.1725671065,0.0396373195888509,0.1245839,0.2251229
"Guatemala",2013,0.1755525541,0.0297767484310575,0.1395702,0.214476
"Guatemala",2014,0.1639050037,0.0499313735843221,0.1050336,0.2300738
"Guatemala",2015,0.1510509375,0.0550731698651023,0.08771318,0.2246511
"Guatemala",2016,0.13974696715,0.0584344184338673,0.07330962,0.2141753
"Guatemala",2017,0.12705584575,0.0540392981827169,0.06697624,0.2009942
"Guatemala",2018,0.11473807895,0.0458809219172494,0.06289604,0.175488
"Guatemala",2019,0.10208864735,0.0353954563332834,0.06152366,0.1474553
"Guatemala",2020,0.08822745715,0.0189985794565847,0.0646016,0.1128444
"Honduras",1996,0.3609152545,0.0412740566374253,0.3071187,0.4131257
"Honduras",1997,0.3177494615,0.0719235107189686,0.2276327,0.4123375
"Honduras",1998,0.27646209775,0.0757885915003868,0.1841181,0.3765765
"Honduras",1999,0.23803159735,0.0745650968404125,0.1502769,0.3361105
"Honduras",2000,0.20119036195,0.0560145877384896,0.1325533,0.2760037
"Honduras",2001,0.1672181316,0.0296741498596791,0.1301997,0.2049381
"Honduras",2002,0.15949126,0.0388407339480806,0.1110118,0.2102994
"Honduras",2003,0.1485973531,0.0249257453109441,0.11841,0.1819057
"Honduras",2004,0.19217829205,0.0445410401567611,0.1380824,0.251408
"Honduras",2005,0.242573311,0.037741283104254,0.1957665,0.29122
"Honduras",2006,0.25392921,0.0460395251631631,0.1986831,0.3116918
"Honduras",2007,0.21939521145,0.0409710417888626,0.169019,0.2743389
"Honduras",2008,0.176432992,0.029725204726498,0.140268,0.2159615
"Honduras",2009,0.176790728,0.0299361628756019,0.1408137,0.2170239
"Honduras",2010,0.19327839285,0.0316107809579245,0.15329,0.2343957
"Honduras",2011,0.1768221898,0.0325105783679478,0.1371164,0.2208531
"Honduras",2012,0.1212331467,0.0337441342347809,0.08199366,0.1643755
"Honduras",2013,0.07929318325,0.0197324318759593,0.05549403,0.1047831
"Hong Kong SAR China",2001,0.629923828,0.0248901901480125,0.5978058,0.6620145
"Hong Kong SAR China",2002,0.6225540895,0.0701217844125496,0.5274222,0.712122
"Hong Kong SAR China",2003,0.6163894185,0.0796581108769822,0.5089434,0.7187941
"Hong Kong SAR China",2004,0.60839973,0.0711003870528116,0.5173638,0.7005654
"Hong Kong SAR China",2005,0.603061252,0.0335691965925375,0.5603048,0.6461166
"Hong Kong SAR China",2006,0.684115771,0.0562154603469505,0.6103135,0.7537359
"Hong Kong SAR China",2007,0.76073667,0.0211339941337203,0.7340427,0.787402
"Hong Kong SAR China",2008,0.7429905475,0.0579295674415986,0.6679262,0.8141254
"Hong Kong SAR China",2009,0.7249482355,0.0736254789474348,0.6240136,0.8149254
"Hong Kong SAR China",2010,0.708131287,0.0771338265249938,0.6034808,0.8049272
"Hong Kong SAR China",2011,0.6954178295,0.0659229287923004,0.6122582,0.7810585
"Hong Kong SAR China",2012,0.683386736,0.0233630666931368,0.6548627,0.7134835
"Hong Kong SAR China",2013,0.650750078,0.0581156937409458,0.5732329,0.7206392
"Hong Kong SAR China",2014,0.621081024,0.0364493829680531,0.5741045,0.6669296
"Hong Kong SAR China",2015,0.5976696235,0.0617306470615615,0.5145735,0.6764131
"Hong Kong SAR China",2016,0.5816293035,0.0266414953986619,0.5470943,0.6156881
"Hong Kong SAR China",2017,0.5771053875,0.062948599856234,0.4934513,0.6560882
"Hong Kong SAR China",2018,0.5709862855,0.037357779463389,0.5227349,0.618871
"Hungary",1991,0.4068436625,0.0263957182858604,0.3731149,0.4402439
"Hungary",1992,0.398625877,0.0767679011583423,0.3025431,0.4993562
"Hungary",1993,0.386936516,0.089974390026941,0.2745609,0.5078907
"Hungary",1994,0.3746074085,0.0947802766885242,0.2579274,0.50075
"Hungary",1995,0.3585798415,0.080364144330369,0.2581405,0.4686856
"Hungary",1996,0.3452349815,0.0526606734246907,0.2794404,0.414435
"Hungary",1997,0.4218134555,0.0706433778243314,0.3310963,0.5147233
"Hungary",1998,0.4965964105,0.0392851603705733,0.4465175,0.5468079
"Hungary",1999,0.475869166,0.0396159994662169,0.4248588,0.5260564
"Hungary",2000,0.4896326045,0.0719432296967664,0.3956959,0.5828501
"Hungary",2001,0.504282079,0.064572967354817,0.4202457,0.5870023
"Hungary",2002,0.5069858915,0.0648559057319292,0.4238618,0.5887665
"Hungary",2003,0.4704942975,0.0581955336425654,0.397661,0.5457567
"Hungary",2004,0.471973427,0.0550311613112635,0.4021292,0.5415243
"Hungary",2005,0.4715999395,0.07158301080948,0.3809388,0.5665579
"Hungary",2006,0.470403056,0.0442507013217259,0.414191,0.5275222
"Hungary",2007,0.428348354,0.0462108547201701,0.3709292,0.4904673
"Hungary",2008,0.3909829795,0.0336761028525384,0.3480436,0.4350563
"Hungary",2009,0.400440406,0.0323812119123516,0.3611977,0.4422254
"Hungary",2010,0.4503013915,0.0492218928951774,0.3874217,0.5129986
"Hungary",2011,0.4487931575,0.0532341274469415,0.3808112,0.5159796
"Hungary",2012,0.429508842,0.0490542166619262,0.366845,0.4935164
"Hungary",2013,0.5404418135,0.0534069901967023,0.4706605,0.609104
"Hungary",2014,0.5064846085,0.0499411706745688,0.4437544,0.5710968
"Hungary",2015,0.5093108275,0.055200632028138,0.4382785,0.5767159
"Hungary",2016,0.5061819,0.0482266450663135,0.4439637,0.5670285
"Hungary",2017,0.5467149635,0.0572581000348157,0.4704694,0.6183675
"Hungary",2018,0.562419045,0.0387884557073887,0.5131055,0.6113829
"Hungary",2019,0.570124076,0.0591464270850208,0.4936036,0.6448089
"Hungary",2020,0.5856257105,0.0636752926405613,0.5021214,0.6676642
"Hungary",2021,0.5340625965,0.0683240931112842,0.445631,0.6202252
"Hungary",2022,0.5859548195,0.0735137579103801,0.4871612,0.6786039
"Iceland",1990,0.4792444665,0.0408105370738,0.4263318,0.5310589
"Iceland",1991,0.488018876,0.0891170679013077,0.3709758,0.601114
"Iceland",1992,0.498617348,0.109172953194349,0.3573995,0.6384218
"Iceland",1993,0.508297948,0.120587727832285,0.3499379,0.66758
"Iceland",1994,0.517196611,0.123425459272826,0.3513718,0.6758155
"Iceland",1995,0.5250407545,0.125182472144747,0.3578629,0.6910957
"Iceland",1996,0.5363931695,0.117043039980204,0.3791391,0.6912281
"Iceland",1997,0.544458026,0.101883383070274,0.4087634,0.6760816
"Iceland",1998,0.556794777,0.0809773919455636,0.4501121,0.6610617
"Iceland",1999,0.568964477,0.0384179865838913,0.5188855,0.6176847
"Iceland",2000,0.572088628,0.0851970263735951,0.4580952,0.6806789
"Iceland",2001,0.570954882,0.104967766623946,0.4286327,0.7009733
"Iceland",2002,0.5719703555,0.117020855234313,0.4146733,0.7207628
"Iceland",2003,0.5725983865,0.123499077031956,0.4091204,0.7324815
"Iceland",2004,0.5729992285,0.125005906973164,0.4033276,0.7299837
"Iceland",2005,0.574861342,0.125664970738637,0.4038625,0.7369915
"Iceland",2006,0.578199748,0.119944566531055,0.4184996,0.7324879
"Iceland",2007,0.5829144695,0.103055013347605,0.4440032,0.7181316
"Iceland",2008,0.5857353775,0.0836143601023212,0.4762393,0.6918557
"Iceland",2009,0.5872048145,0.0362492910436421,0.5387663,0.6326547
"Iceland",2010,0.544843922,0.0756371469600027,0.4466843,0.6425694
"Iceland",2011,0.5038911095,0.0842717835686087,0.3935729,0.6110687
"Iceland",2012,0.461526955,0.0680710930764836,0.3721653,0.5477521
"Iceland",2013,0.49203688,0.092925585191777,0.3729625,0.6142561
"Iceland",2014,0.5208494705,0.0942672280866139,0.393475,0.6438695
"Iceland",2015,0.551970334,0.0666475031744336,0.4639866,0.6359139
"Iceland",2016,0.54775867,0.0692197136203043,0.4590814,0.6356843
"Iceland",2017,0.546589487,0.0290501377968821,0.5104761,0.5823229
"Iceland",2018,0.5345037545,0.0829786243309031,0.4283792,0.6405689
"Iceland",2019,0.521707891,0.105287730530277,0.3838075,0.6562407
"Iceland",2020,0.5112566435,0.110439113629162,0.3641302,0.6555313
"Iceland",2021,0.49899032,0.110954426830669,0.3567434,0.6448461
"Iceland",2022,0.579134895,0.11188619941131,0.4324516,0.7210551
"India",1990,0.7669099675,0.0368119556144539,0.7190607,0.8135351
"India",1991,0.7534973795,0.0644551733325274,0.6686296,0.8316349
"India",1992,0.742678308,0.0753444014397439,0.6432158,0.832649
"India",1993,0.7321405685,0.0766077686764215,0.6299168,0.8237419
"India",1994,0.7220492265,0.0650818129468857,0.6350266,0.8066526
"India",1995,0.714320618,0.0397561215348633,0.6609134,0.7641675
"India",1996,0.6821672145,0.0730315416964051,0.5878929,0.771557
"India",1997,0.650514461,0.0917052118194539,0.5287483,0.763836
"India",1998,0.6175823045,0.100189624281882,0.4828514,0.7438753
"India",1999,0.5857576665,0.0994156988843896,0.4545476,0.7134144
"India",2000,0.5544196465,0.0880642216168634,0.4426363,0.6648903
"India",2001,0.521637603,0.0530674934372281,0.4518371,0.5895219
"India",2002,0.5426585085,0.0832155480663614,0.4337014,0.6487194
"India",2003,0.5646332965,0.0890022005482438,0.4474337,0.6752282
"India",2004,0.5844771005,0.0807864719504417,0.4797597,0.6878392
"India",2005,0.608750119,0.0499280274738604,0.544896,0.6723261
"India",2006,0.629813776,0.0483076803580509,0.5679632,0.6924372
"India",2007,0.643272953,0.0815718603088523,0.5372173,0.7480287
"India",2008,0.6565658625,0.0939199536580601,0.5385456,0.7732454
"India",2009,0.6689161045,0.0976493994950581,0.5415465,0.7909781
"India",2010,0.6853376945,0.0894884366450144,0.5656241,0.7947572
"India",2011,0.7043649915,0.0722751191209216,0.6101797,0.7936151
"India",2012,0.721474412,0.0435464035723652,0.6635828,0.7766733
"India",2013,0.746657328,0.0382298504248338,0.6980708,0.7952364
"India",2014,0.735078569,0.0642949443288768,0.6500378,0.8150386
"India",2015,0.7270019705,0.0642267278260324,0.6372957,0.8058243
"India",2016,0.720982979,0.0411665192759749,0.6671967,0.7731249
"India",2017,0.7541076935,0.0537249857711997,0.6851491,0.8177975
"India",2018,0.788462152,0.0360172750144375,0.7413086,0.8338096
"India",2019,0.6997903495,0.04016411103763,0.6474274,0.7505965
"Indonesia",2000,0.6855580055,0.0306259099621215,0.6468935,0.7241873
"Indonesia",2001,0.62477654,0.0344818710226114,0.5794565,0.6682292
"Indonesia",2002,0.633156165,0.0748958336392154,0.5354672,0.7261283
"Indonesia",2003,0.6445888365,0.0890936059464708,0.5236478,0.7547865
"Indonesia",2004,0.6547453155,0.0851175384707441,0.5436811,0.7632602
"Indonesia",2005,0.666472439,0.0694130745824501,0.5744155,0.752061
"Indonesia",2006,0.6796262115,0.0252682127612905,0.6466581,0.7117859
"Indonesia",2007,0.675193571,0.0678448032868065,0.5839591,0.7596696
"Indonesia",2008,0.6716244735,0.081484464287442,0.5630974,0.7714726
"Indonesia",2009,0.6700212445,0.0801710885860499,0.5616313,0.7719511
"Indonesia",2010,0.672689902,0.0670830798330275,0.5828559,0.7563994
"Indonesia",2011,0.6762612935,0.0247579577763795,0.6441369,0.7086618
"Indonesia",2012,0.675554571,0.0661866375477096,0.5894347,0.7581491
"Indonesia",2013,0.676541716,0.0809343504167238,0.5668699,0.7770278
"Indonesia",2014,0.6789459335,0.0819943789349217,0.5708204,0.7792058
"Indonesia",2015,0.680821798,0.0704476848818241,0.5902185,0.766692
"Indonesia",2016,0.6849100445,0.0245981902920996,0.6540906,0.7166422
"Indonesia",2017,0.7156757745,0.0527711559626039,0.6482422,0.7816018
"Indonesia",2018,0.750018879,0.0300618635536375,0.7103193,0.7878722
"Indonesia",2019,0.665664327,0.02375097375598,0.6337458,0.6951012
"Iran",2000,0.4340874295,0.0485324461931786,0.3739584,0.4986786
"Iran",2001,0.434255685,0.0848066068395652,0.3252817,0.5487397
"Iran",2002,0.433898582,0.100536521550634,0.3057239,0.5671014
"Iran",2003,0.4317480265,0.109102839429758,0.292854,0.5756085
"Iran",2004,0.4291501385,0.111098509370493,0.2869257,0.5785848
"Iran",2005,0.4273568755,0.0999519461475831,0.2998866,0.560278
"Iran",2006,0.424023707,0.0801773123709237,0.3213762,0.5277275
"Iran",2007,0.4183070505,0.0413211706595455,0.3652941,0.4707112
"Iran",2008,0.4433205905,0.0873498186736354,0.3303123,0.5577771
"Iran",2009,0.468855883,0.108708301948639,0.3291867,0.6101326
"Iran",2010,0.494059624,0.125492408052966,0.3321172,0.6586798
"Iran",2011,0.518431813,0.136392375543886,0.3328001,0.6975007
"Iran",2012,0.5418781455,0.141945397452409,0.3491211,0.7263742
"Iran",2013,0.564226487,0.145223212838177,0.366631,0.7501372
"Iran",2014,0.5871280695,0.142050075545059,0.3919893,0.771119
"Iran",2015,0.607156264,0.134284972799588,0.4304989,0.7793829
"Iran",2016,0.629210563,0.126495445029454,0.4636396,0.7888712
"Iran",2017,0.652747395,0.114940936256617,0.4966347,0.7926362
"Iran",2018,0.6758004765,0.100019340472174,0.5427511,0.7992088
"Iran",2019,0.6999269865,0.0790162314906742,0.5954541,0.8025346
"Iran",2020,0.72334005,0.0441024215224808,0.6662105,0.7788889
"Iraq",2013,0.18690536105,0.0360069973052574,0.1416015,0.2312184
"Iraq",2014,0.19271491585,0.0572351315401622,0.1222563,0.2711768
"Iraq",2015,0.1955604977,0.0649262914015397,0.1168525,0.2799886
"Iraq",2016,0.2001673788,0.0679580696577131,0.1206192,0.2935442
"Iraq",2017,0.19901870845,0.0576039279667658,0.129689,0.2748952
"Iraq",2018,0.19731215805,0.0365330765019009,0.1524344,0.2443348
"Iraq",2019,0.1481988545,0.030396136941321,0.1113499,0.1888717
"Ireland",1990,0.588811593,0.0389265126150742,0.5392884,0.6382218
"Ireland",1991,0.533651369,0.0294306370609225,0.495976,0.570832
"Ireland",1992,0.543957681,0.0777314979180675,0.4455559,0.6451173
"Ireland",1993,0.556150119,0.0922335581073364,0.4304093,0.6760927
"Ireland",1994,0.56562011,0.0974437369036963,0.4417966,0.6901157
"Ireland",1995,0.577772253,0.0884816550409143,0.4564322,0.691396
"Ireland",1996,0.591358777,0.0606420273536106,0.5138067,0.6696946
"Ireland",1997,0.5936225375,0.0575341593397788,0.5200559,0.6659868
"Ireland",1998,0.607666484,0.0689283452879061,0.5180634,0.6945113
"Ireland",1999,0.6268362095,0.0344940815991134,0.581291,0.6701238
"Ireland",2000,0.6219054465,0.0340093919823134,0.576843,0.6636081
"Ireland",2001,0.5974016785,0.0494264631479514,0.5346946,0.6601129
"Ireland",2002,0.5341028465,0.0305490765292559,0.4948658,0.5721019
"Ireland",2003,0.574671743,0.0363650276181221,0.5283503,0.6223008
"Ireland",2004,0.591572204,0.0743893133545408,0.4928897,0.6827517
"Ireland",2005,0.60436131,0.0741632822050414,0.5082862,0.6994777
"Ireland",2006,0.619385327,0.0494075805186454,0.5566267,0.6805636
"Ireland",2007,0.603578953,0.0529872109113877,0.5347747,0.6713849
"Ireland",2008,0.5368167445,0.0367442483924652,0.4898419,0.5826842
"Ireland",2009,0.4552897195,0.0494827482335632,0.3938709,0.5203234
"Ireland",2010,0.4460005865,0.059934023374678,0.3731936,0.5245446
"Ireland",2011,0.454853894,0.0639934533986776,0.3726815,0.537628
"Ireland",2012,0.458585185,0.0566800912369069,0.3862773,0.5324511
"Ireland",2013,0.563745099,0.0591696317886312,0.4879226,0.6375892
"Ireland",2014,0.562886986,0.0598778803229941,0.4857721,0.6380798
"Ireland",2015,0.53461186,0.0626122441862565,0.4542158,0.6146809
"Ireland",2016,0.459411633,0.0615800616995775,0.3809658,0.5384834
"Ireland",2017,0.4388293355,0.0641715327129429,0.3571462,0.5230166
"Ireland",2018,0.458802511,0.0666095662724236,0.375122,0.5453196
"Ireland",2019,0.4713341295,0.0664930344087271,0.3858464,0.5565577
"Ireland",2020,0.438854952,0.062578958646308,0.3589749,0.5206071
"Ireland",2021,0.317638142,0.0560220178856655,0.2493122,0.391152
"Ireland",2022,0.5182007665,0.0706584354792204,0.430174,0.6104548
"Israel",1991,0.311530603,0.0332349020885094,0.2702439,0.3528982
"Israel",1992,0.359834386,0.0763813245169752,0.2628972,0.4597089
"Israel",1993,0.410390824,0.0952685446984182,0.2890749,0.5354729
"Israel",1994,0.460235504,0.102872552715674,0.3261747,0.5954239
"Israel",1995,0.5114280675,0.096054135987432,0.3866654,0.6357489
"Israel",1996,0.5617596605,0.0785813700157551,0.4562373,0.6604152
"Israel",1997,0.5512098055,0.0915669446538614,0.4306116,0.6634583
"Israel",1998,0.543380774,0.0939486771034785,0.420597,0.663542
"Israel",1999,0.535263945,0.0793402851120084,0.4337661,0.6380523
"Israel",2000,0.527186051,0.039425268609229,0.475552,0.5761897
"Israel",2001,0.502757363,0.0819490148343798,0.3991537,0.612098
"Israel",2002,0.479519495,0.100777039937464,0.347414,0.6082739
"Israel",2003,0.455131755,0.102720444264021,0.3211513,0.5881263
"Israel",2004,0.4342038305,0.0951104994280993,0.3130886,0.5559527
"Israel",2005,0.4098909715,0.0737977532635925,0.3142262,0.5042611
"Israel",2006,0.390810472,0.100361830516858,0.2600803,0.5203225
"Israel",2007,0.3703757845,0.107258751630292,0.2296088,0.5127648
"Israel",2008,0.3489145996,0.109877738291588,0.2130166,0.4956985
"Israel",2009,0.3286501629,0.105612297980266,0.1927849,0.4706025
"Israel",2010,0.30354626185,0.0913376266707032,0.1903622,0.4238604
"Israel",2011,0.2798987675,0.0673714714137644,0.1934433,0.3664997
"Israel",2012,0.349358469,0.0940042770057231,0.2316398,0.4748401
"Israel",2013,0.425461641,0.100154997282774,0.296175,0.5558987
"Israel",2014,0.502427643,0.0821187566241618,0.3944864,0.6115441
"Israel",2015,0.486155606,0.0946923540316207,0.3643222,0.6099636
"Israel",2016,0.47078596,0.0833320283207929,0.3645415,0.5813103
"Italy",1990,0.2263642185,0.0239543358451168,0.196773,0.2573759
"Italy",1991,0.21647539395,0.0575743116778722,0.1445621,0.2947599
"Italy",1992,0.206412975,0.0662255015415527,0.1264692,0.2934862
"Italy",1993,0.1948062301,0.0676805861470005,0.1145799,0.2873148
"Italy",1994,0.1812706584,0.0611939033805026,0.1091034,0.2653763
"Italy",1995,0.16763880495,0.0494229373499071,0.1109345,0.235203
"Italy",1996,0.15329299805,0.02673589943993,0.1207262,0.1885931
"Italy",1997,0.2273378925,0.0428551054479792,0.1742027,0.2827543
"Italy",1998,0.273323848,0.0545761255792908,0.2044597,0.3477524
"Italy",1999,0.3187858145,0.0312522025540814,0.2788233,0.3585993
"Italy",2000,0.2849269565,0.0293951188391609,0.248936,0.3230334
